Date,OrderID,Product,Category,Region,Quantity,UnitPrice,Revenue,Cost,Profit,Discount,CustomerID,CustomerSegment
2023-04-25,ORD-20155,4K Monitor,Electronics,North America,4,527.71,2110.84,1199.88,910.96,0.0,CUST-2334,SMB
2023-04-25,ORD-17507,Cloud Storage Plan,Software & Services,Asia Pacific,1,96.94,96.94,15.36,81.58,0.0,CUST-1961,Enterprise
2023-04-25,ORD-14778,Portable SSD 1TB,Electronics,North America,2,101.46,202.92,108.16,94.76,10.0,CUST-3264,Enterprise
2023-04-25,ORD-15989,Standing Desk,Home & Office,North America,1,521.43,521.43,329.37,192.06,0.0,CUST-1926,Government
2023-04-25,ORD-18709,4K Monitor,Electronics,North America,1,481.88,481.88,276.06,205.82,15.0,CUST-2510,SMB
2023-04-25,ORD-18605,Laptop Pro X1,Electronics,North America,1,864.11,864.11,618.41,245.7,0.0,CUST-4979,Enterprise
2023-04-25,ORD-17032,Laptop Pro X1,Electronics,Asia Pacific,1,699.31,699.31,621.0,78.31,5.0,CUST-4580,Consumer
2023-04-25,ORD-19038,Running Shoes,Clothing,North America,2,111.47,222.94,95.14,127.8,20.0,CUST-1101,Enterprise
2023-04-25,ORD-14155,Leather Wallet,Accessories,Asia Pacific,1,39.88,39.88,15.94,23.94,5.0,CUST-2566,Consumer
2023-04-25,ORD-15001,Gaming Mouse,Electronics,North America,1,70.51,70.51,29.31,41.2,0.0,CUST-4581,Enterprise
2023-04-26,ORD-11691,Winter Hoodie,Clothing,Europe,3,57.97,173.91,61.98,111.93,0.0,CUST-3023,Government
2023-04-26,ORD-12226,Smart Watch Ultra,Electronics,North America,2,292.64,585.28,399.88,185.4,0.0,CUST-4317,Consumer
2023-04-26,ORD-16687,Gaming Mouse,Electronics,Europe,1,77.03,77.03,29.15,47.88,0.0,CUST-1939,Consumer
2023-04-27,ORD-17873,Phone Case Premium,Accessories,North America,2,26.32,52.64,14.7,37.94,20.0,CUST-2184,SMB
2023-04-27,ORD-11086,Smart Watch Ultra,Electronics,North America,1,353.26,353.26,187.54,165.72,0.0,CUST-2452,SMB
2023-04-27,ORD-20824,Ergonomic Chair,Home & Office,North America,1,374.14,374.14,205.02,169.12,0.0,CUST-3378,Consumer
2023-04-27,ORD-16995,Standing Desk,Home & Office,Asia Pacific,1,402.66,402.66,330.14,72.52,0.0,CUST-1899,Consumer
2023-04-27,ORD-11923,Premium Jacket,Clothing,Europe,3,192.45,577.35,222.18,355.17,0.0,CUST-4624,SMB
2023-04-27,ORD-15279,Backpack Elite,Accessories,Europe,1,104.76,104.76,33.3,71.46,0.0,CUST-4482,Enterprise
2023-04-27,ORD-14251,Gaming Mouse,Electronics,North America,1,68.84,68.84,28.24,40.6,10.0,CUST-1264,SMB
2023-04-27,ORD-18421,USB-C Hub,Electronics,Europe,1,60.78,60.78,17.39,43.39,0.0,CUST-3281,SMB
2023-04-28,ORD-21976,Leather Wallet,Accessories,Asia Pacific,1,44.97,44.97,16.19,28.78,0.0,CUST-1840,Consumer
2023-04-28,ORD-14447,Standing Desk,Home & Office,Asia Pacific,1,445.01,445.01,311.68,133.33,0.0,CUST-2695,Consumer
2023-04-28,ORD-18582,Smart Watch Ultra,Electronics,North America,1,322.82,322.82,190.9,131.92,0.0,CUST-1647,Consumer
2023-04-28,ORD-12011,Winter Hoodie,Clothing,Middle East,2,66.23,132.46,41.26,91.2,0.0,CUST-4834,Enterprise
2023-04-28,ORD-13587,Mechanical Keyboard,Electronics,North America,5,124.89,624.45,291.55,332.9,0.0,CUST-1135,SMB
2023-04-29,ORD-11196,Wireless Earbuds,Electronics,Asia Pacific,3,70.92,212.76,91.5,121.26,0.0,CUST-3072,Consumer
2023-04-29,ORD-18338,Gaming Mouse,Electronics,Asia Pacific,2,59.49,118.98,54.38,64.6,0.0,CUST-2149,Consumer
2023-04-30,ORD-19521,Standing Desk,Home & Office,Europe,2,618.36,1236.72,656.22,580.5,20.0,CUST-1707,Government
2023-04-30,ORD-17749,Standing Desk,Home & Office,Europe,1,623.1,623.1,328.64,294.46,0.0,CUST-3604,SMB
2023-04-30,ORD-20728,Cloud Storage Plan,Software & Services,Europe,9,108.29,974.61,137.79,836.82,0.0,CUST-2601,SMB
2023-04-30,ORD-12332,Standing Desk,Home & Office,Europe,1,593.06,593.06,309.46,283.6,0.0,CUST-4002,Enterprise
2023-04-30,ORD-10746,Backpack Elite,Accessories,Europe,1,98.51,98.51,36.75,61.76,0.0,CUST-4021,SMB
2023-04-30,ORD-20375,Ergonomic Chair,Home & Office,Asia Pacific,1,384.09,384.09,210.75,173.34,10.0,CUST-4450,Enterprise
2023-05-01,ORD-19240,Smart Watch Ultra,Electronics,Middle East,2,374.44,748.88,375.22,373.66,5.0,CUST-4900,Enterprise
2023-05-01,ORD-12476,Gaming Mouse,Electronics,North America,2,75.71,151.42,54.84,96.58,5.0,CUST-2191,Consumer
2023-05-01,ORD-19806,Travel Mug,Accessories,Europe,1,19.61,19.61,6.16,13.45,0.0,CUST-4898,SMB
2023-05-01,ORD-15619,Winter Hoodie,Clothing,Europe,3,67.06,201.18,60.72,140.46,0.0,CUST-4277,Enterprise
2023-05-02,ORD-15716,Gaming Mouse,Electronics,North America,2,69.39,138.78,54.44,84.34,0.0,CUST-3530,Consumer
2023-05-02,ORD-15793,Standing Desk,Home & Office,North America,2,495.12,990.24,652.1,338.14,0.0,CUST-4581,SMB
2023-05-02,ORD-12046,Denim Jeans,Clothing,Asia Pacific,2,63.33,126.66,49.48,77.18,0.0,CUST-4901,Enterprise
2023-05-02,ORD-18503,Portable SSD 1TB,Electronics,Asia Pacific,4,92.24,368.96,224.08,144.88,25.0,CUST-3900,Enterprise
2023-05-02,ORD-19677,Air Purifier,Home & Office,Latin America,3,156.58,469.74,297.48,172.26,0.0,CUST-2139,Consumer
2023-05-02,ORD-11947,Gaming Mouse,Electronics,North America,2,74.44,148.88,53.98,94.9,0.0,CUST-3220,Consumer
2023-05-02,ORD-10733,Sunglasses,Accessories,Middle East,1,59.19,59.19,17.56,41.63,0.0,CUST-3292,Consumer
2023-05-02,ORD-13177,Ergonomic Chair,Home & Office,North America,1,414.38,414.38,218.04,196.34,0.0,CUST-1008,Consumer
2023-05-03,ORD-21654,Leather Wallet,Accessories,North America,1,42.25,42.25,16.31,25.94,15.0,CUST-1205,Consumer
2023-05-03,ORD-15156,Winter Hoodie,Clothing,Europe,1,68.88,68.88,21.24,47.64,0.0,CUST-3374,Government
2023-05-04,ORD-12249,Standing Desk,Home & Office,Europe,2,657.8,1315.6,613.54,702.06,5.0,CUST-4799,Enterprise
2023-05-04,ORD-18490,Backpack Elite,Accessories,North America,1,85.29,85.29,35.22,50.07,0.0,CUST-4036,Consumer
2023-05-04,ORD-10096,Premium Jacket,Clothing,Asia Pacific,1,168.6,168.6,71.39,97.21,0.0,CUST-3071,SMB
2023-05-05,ORD-20273,Sunglasses,Accessories,North America,2,63.3,126.6,37.66,88.94,10.0,CUST-2934,Enterprise
2023-05-05,ORD-14709,LED Desk Lamp,Home & Office,North America,2,38.26,76.52,30.96,45.56,0.0,CUST-2885,Consumer
2023-05-05,ORD-17139,Standing Desk,Home & Office,Latin America,1,402.42,402.42,323.54,78.88,0.0,CUST-2950,Consumer
2023-05-06,ORD-21577,Cloud Storage Plan,Software & Services,Latin America,3,77.95,233.85,44.61,189.24,0.0,CUST-3373,Consumer
2023-05-06,ORD-21871,Phone Case Premium,Accessories,North America,1,23.22,23.22,6.82,16.4,0.0,CUST-1964,SMB
2023-05-06,ORD-15037,Sunglasses,Accessories,North America,4,55.33,221.32,74.08,147.24,0.0,CUST-4017,Consumer
2023-05-06,ORD-10177,Cloud Storage Plan,Software & Services,Europe,2,106.99,213.98,31.48,182.5,0.0,CUST-4835,SMB
2023-05-06,ORD-11932,Sports Shorts,Clothing,North America,3,32.56,97.68,34.98,62.7,25.0,CUST-4070,Enterprise
2023-05-06,ORD-11633,Bookshelf Organizer,Home & Office,Asia Pacific,3,85.78,257.34,109.38,147.96,0.0,CUST-4456,SMB
2023-05-07,ORD-18804,Premium Jacket,Clothing,Asia Pacific,1,152.13,152.13,75.55,76.58,0.0,CUST-1772,Government
2023-05-07,ORD-11801,Gaming Mouse,Electronics,North America,6,70.29,421.74,163.8,257.94,0.0,CUST-4649,Government
2023-05-07,ORD-17173,Sunglasses,Accessories,Asia Pacific,5,52.35,261.75,88.65,173.1,20.0,CUST-4993,Enterprise
2023-05-07,ORD-10343,Wireless Earbuds,Electronics,North America,4,76.8,307.2,122.6,184.6,0.0,CUST-1178,SMB
2023-05-08,ORD-20385,LED Desk Lamp,Home & Office,Europe,4,51.18,204.72,59.08,145.64,0.0,CUST-1984,Consumer
2023-05-08,ORD-11302,Travel Mug,Accessories,Asia Pacific,4,16.41,65.64,23.48,42.16,0.0,CUST-4121,Consumer
2023-05-08,ORD-21247,Sunglasses,Accessories,Latin America,1,47.95,47.95,17.4,30.55,0.0,CUST-2606,Consumer
2023-05-08,ORD-11342,Backpack Elite,Accessories,Europe,1,94.99,94.99,35.85,59.14,0.0,CUST-2705,SMB
2023-05-08,ORD-19604,Premium Jacket,Clothing,Asia Pacific,2,179.9,359.8,141.5,218.3,25.0,CUST-3250,SMB
2023-05-09,ORD-17831,Denim Jeans,Clothing,Europe,1,75.4,75.4,24.36,51.04,0.0,CUST-3450,Consumer
2023-05-09,ORD-16974,Air Purifier,Home & Office,North America,2,200.83,401.66,195.74,205.92,0.0,CUST-1612,SMB
2023-05-09,ORD-12747,Winter Hoodie,Clothing,Europe,2,68.65,137.3,42.44,94.86,0.0,CUST-1230,Government
2023-05-09,ORD-12722,Standing Desk,Home & Office,North America,1,534.23,534.23,318.29,215.94,0.0,CUST-4020,SMB
2023-05-09,ORD-15522,Design Suite License,Software & Services,Latin America,1,242.79,242.79,45.92,196.87,0.0,CUST-3280,Government
2023-05-10,ORD-17999,Design Suite License,Software & Services,North America,1,322.31,322.31,43.19,279.12,0.0,CUST-2568,Enterprise
2023-05-10,ORD-17424,Ergonomic Chair,Home & Office,Europe,2,414.09,828.18,415.22,412.96,0.0,CUST-3091,SMB
2023-05-10,ORD-10345,Winter Hoodie,Clothing,Asia Pacific,3,47.78,143.34,64.02,79.32,10.0,CUST-1750,SMB
2023-05-10,ORD-20623,LED Desk Lamp,Home & Office,North America,3,43.39,130.17,45.48,84.69,0.0,CUST-1351,Enterprise
2023-05-10,ORD-19502,Standing Desk,Home & Office,North America,1,609.36,609.36,333.29,276.07,10.0,CUST-1206,Consumer
2023-05-11,ORD-16388,Coffee Maker Pro,Home & Office,Asia Pacific,2,120.04,240.08,136.1,103.98,0.0,CUST-1516,Consumer
2023-05-11,ORD-21285,Phone Case Premium,Accessories,Middle East,4,24.64,98.56,28.76,69.8,0.0,CUST-4387,Enterprise
2023-05-11,ORD-13282,Portable SSD 1TB,Electronics,Asia Pacific,2,87.24,174.48,107.1,67.38,5.0,CUST-2721,SMB
2023-05-11,ORD-21579,Sports Shorts,Clothing,Europe,1,35.72,35.72,11.84,23.88,0.0,CUST-4237,Consumer
2023-05-11,ORD-18812,Travel Mug,Accessories,North America,2,20.25,40.5,12.0,28.5,0.0,CUST-4518,Consumer
2023-05-11,ORD-18252,Winter Hoodie,Clothing,Middle East,5,62.2,311.0,105.55,205.45,25.0,CUST-4443,Consumer
2023-05-11,ORD-11189,Phone Case Premium,Accessories,North America,3,23.87,71.61,20.7,50.91,0.0,CUST-4337,Enterprise
2023-05-11,ORD-12531,Backpack Elite,Accessories,North America,2,95.87,191.74,73.14,118.6,0.0,CUST-1558,SMB
2023-05-12,ORD-16374,Sports Shorts,Clothing,North America,23,34.44,792.12,284.74,507.38,0.0,CUST-1000,Consumer
2023-05-12,ORD-13913,Project Mgmt Tool,Software & Services,North America,6,134.84,809.04,132.18,676.86,20.0,CUST-3423,SMB
2023-05-12,ORD-15350,Project Mgmt Tool,Software & Services,Latin America,3,123.23,369.69,64.05,305.64,0.0,CUST-3354,Enterprise
2023-05-13,ORD-12652,LED Desk Lamp,Home & Office,Latin America,3,39.0,117.0,44.34,72.66,0.0,CUST-3377,Consumer
2023-05-13,ORD-18362,Design Suite License,Software & Services,Latin America,1,245.67,245.67,46.43,199.24,0.0,CUST-3828,Enterprise
2023-05-13,ORD-17069,VPN Annual Sub,Software & Services,Asia Pacific,1,63.42,63.42,10.46,52.96,0.0,CUST-4621,SMB
2023-05-14,ORD-19210,Denim Jeans,Clothing,North America,1,69.01,69.01,23.76,45.25,0.0,CUST-3029,Consumer
2023-05-14,ORD-10835,Backpack Elite,Accessories,North America,3,101.06,303.18,100.56,202.62,5.0,CUST-2805,SMB
2023-05-14,ORD-15541,Mechanical Keyboard,Electronics,Europe,5,146.28,731.4,279.4,452.0,0.0,CUST-2163,Government
2023-05-14,ORD-10143,USB-C Hub,Electronics,Latin America,3,37.87,113.61,52.83,60.78,0.0,CUST-1617,SMB
2023-05-15,ORD-20685,Denim Jeans,Clothing,North America,1,75.85,75.85,22.93,52.92,0.0,CUST-1384,Government
2023-05-15,ORD-12032,4K Monitor,Electronics,Europe,2,419.58,839.16,565.9,273.26,0.0,CUST-4005,SMB
2023-05-16,ORD-21333,4K Monitor,Electronics,Europe,2,508.79,1017.58,588.38,429.2,0.0,CUST-1709,SMB
2023-05-16,ORD-20215,Standing Desk,Home & Office,Asia Pacific,1,508.72,508.72,334.66,174.06,0.0,CUST-4285,Enterprise
2023-05-16,ORD-18191,Winter Hoodie,Clothing,Europe,2,63.31,126.62,42.98,83.64,0.0,CUST-3959,SMB
2023-05-16,ORD-10520,Portable SSD 1TB,Electronics,North America,3,110.86,332.58,169.35,163.23,0.0,CUST-1576,Consumer
2023-05-17,ORD-11486,Casual T-Shirt,Clothing,Europe,2,32.05,64.1,18.38,45.72,20.0,CUST-4941,SMB
2023-05-17,ORD-11542,Cloud Storage Plan,Software & Services,Europe,1,113.81,113.81,14.45,99.36,20.0,CUST-2445,Consumer
2023-05-17,ORD-13607,Design Suite License,Software & Services,North America,1,319.67,319.67,44.18,275.49,0.0,CUST-4784,Government
2023-05-17,ORD-15856,Sunglasses,Accessories,Asia Pacific,1,49.99,49.99,18.02,31.97,0.0,CUST-1778,SMB
2023-05-18,ORD-21946,USB-C Hub,Electronics,Asia Pacific,4,50.2,200.8,70.6,130.2,20.0,CUST-3154,Enterprise
2023-05-18,ORD-21726,Leather Wallet,Accessories,North America,3,48.53,145.59,49.23,96.36,0.0,CUST-4855,SMB
2023-05-18,ORD-12610,Casual T-Shirt,Clothing,North America,3,31.59,94.77,28.26,66.51,0.0,CUST-4648,Government
2023-05-18,ORD-16423,Ergonomic Chair,Home & Office,Asia Pacific,2,333.02,666.04,401.08,264.96,20.0,CUST-1347,SMB
2023-05-18,ORD-15721,Project Mgmt Tool,Software & Services,Asia Pacific,2,145.69,291.38,43.88,247.5,0.0,CUST-2817,Consumer
2023-05-18,ORD-13580,Denim Jeans,Clothing,North America,2,75.9,151.8,48.72,103.08,15.0,CUST-4798,SMB
2023-05-18,ORD-12727,Gaming Mouse,Electronics,Middle East,1,77.71,77.71,27.36,50.35,0.0,CUST-4810,SMB
2023-05-18,ORD-20765,Travel Mug,Accessories,Asia Pacific,4,17.14,68.56,24.24,44.32,0.0,CUST-4124,SMB
2023-05-18,ORD-10773,Bookshelf Organizer,Home & Office,North America,1,91.27,91.27,39.05,52.22,25.0,CUST-2930,Consumer
2023-05-19,ORD-13134,Mechanical Keyboard,Electronics,North America,2,128.7,257.4,120.82,136.58,25.0,CUST-4401,SMB
2023-05-19,ORD-11866,Laptop Pro X1,Electronics,Europe,3,945.81,2837.43,1878.3,959.13,0.0,CUST-2600,SMB
2023-05-19,ORD-18533,Smart Watch Ultra,Electronics,Asia Pacific,1,276.44,276.44,203.54,72.9,0.0,CUST-2620,Consumer
2023-05-19,ORD-14457,Ergonomic Chair,Home & Office,North America,1,390.95,390.95,217.83,173.12,5.0,CUST-2700,Consumer
2023-05-19,ORD-21961,Premium Jacket,Clothing,North America,6,184.5,1107.0,419.28,687.72,0.0,CUST-1381,SMB
2023-05-19,ORD-10879,Project Mgmt Tool,Software & Services,North America,1,144.78,144.78,23.08,121.7,0.0,CUST-2946,SMB
2023-05-19,ORD-20223,Casual T-Shirt,Clothing,Europe,12,30.18,362.16,108.0,254.16,0.0,CUST-2201,Government
2023-05-20,ORD-21899,Running Shoes,Clothing,Asia Pacific,2,103.15,206.3,92.94,113.36,0.0,CUST-1685,Consumer
2023-05-21,ORD-17101,Ergonomic Chair,Home & Office,Europe,1,399.8,399.8,203.5,196.3,25.0,CUST-3366,Consumer
2023-05-21,ORD-20233,Sports Shorts,Clothing,Asia Pacific,2,32.68,65.36,25.14,40.22,0.0,CUST-2827,Enterprise
2023-05-21,ORD-11831,Premium Jacket,Clothing,Asia Pacific,2,164.68,329.36,145.22,184.14,0.0,CUST-1030,SMB
2023-05-21,ORD-16959,Bookshelf Organizer,Home & Office,Asia Pacific,1,78.02,78.02,38.2,39.82,0.0,CUST-3193,Consumer
2023-05-21,ORD-17013,Project Mgmt Tool,Software & Services,North America,3,150.4,451.2,66.81,384.39,0.0,CUST-1990,Consumer
2023-05-21,ORD-17560,Wireless Earbuds,Electronics,Europe,1,87.61,87.61,32.06,55.55,0.0,CUST-3522,SMB
2023-05-21,ORD-12775,Laptop Pro X1,Electronics,North America,1,884.44,884.44,626.73,257.71,0.0,CUST-3354,Consumer
2023-05-21,ORD-20630,Bookshelf Organizer,Home & Office,Latin America,2,72.22,144.44,72.62,71.82,0.0,CUST-2588,Enterprise
2023-05-21,ORD-15012,Winter Hoodie,Clothing,Europe,1,58.81,58.81,21.96,36.85,0.0,CUST-1169,SMB
2023-05-22,ORD-13202,Premium Jacket,Clothing,Europe,2,214.2,428.4,145.04,283.36,0.0,CUST-3800,SMB
2023-05-22,ORD-17213,Travel Mug,Accessories,Asia Pacific,1,14.75,14.75,6.14,8.61,0.0,CUST-3756,Consumer
2023-05-22,ORD-13485,Gaming Mouse,Electronics,Latin America,2,61.04,122.08,53.82,68.26,0.0,CUST-2327,Enterprise
2023-05-23,ORD-14815,4K Monitor,Electronics,North America,1,430.99,430.99,277.21,153.78,0.0,CUST-2986,Consumer
2023-05-23,ORD-15105,VPN Annual Sub,Software & Services,Middle East,3,77.21,231.63,31.02,200.61,0.0,CUST-3648,Consumer
2023-05-23,ORD-20013,Portable SSD 1TB,Electronics,Europe,2,102.05,204.1,111.58,92.52,0.0,CUST-2569,Government
2023-05-23,ORD-10523,Gaming Mouse,Electronics,North America,1,80.21,80.21,27.25,52.96,0.0,CUST-2405,SMB
2023-05-23,ORD-13434,Mechanical Keyboard,Electronics,North America,1,128.34,128.34,57.49,70.85,0.0,CUST-3964,Consumer
2023-05-24,ORD-12230,VPN Annual Sub,Software & Services,North America,2,87.46,174.92,19.8,155.12,10.0,CUST-1652,Consumer
2023-05-24,ORD-11250,Premium Jacket,Clothing,North America,1,182.38,182.38,72.65,109.73,0.0,CUST-3396,Enterprise
2023-05-24,ORD-16810,Premium Jacket,Clothing,Europe,2,210.15,420.3,138.6,281.7,25.0,CUST-2716,Enterprise
2023-05-24,ORD-15508,Standing Desk,Home & Office,Latin America,1,502.17,502.17,312.13,190.04,0.0,CUST-3289,Consumer
2023-05-24,ORD-21696,Portable SSD 1TB,Electronics,Asia Pacific,3,94.69,284.07,170.19,113.88,0.0,CUST-1362,Consumer
2023-05-24,ORD-21519,Cloud Storage Plan,Software & Services,North America,1,100.35,100.35,14.81,85.54,0.0,CUST-1423,Consumer
2023-05-24,ORD-16428,Project Mgmt Tool,Software & Services,North America,3,159.66,478.98,67.2,411.78,25.0,CUST-4828,SMB
2023-05-24,ORD-18157,Smart Watch Ultra,Electronics,Asia Pacific,1,304.87,304.87,202.83,102.04,0.0,CUST-3832,Consumer
2023-05-24,ORD-19613,Backpack Elite,Accessories,Middle East,3,100.1,300.3,108.45,191.85,0.0,CUST-4267,Consumer
2023-05-25,ORD-13474,Sunglasses,Accessories,North America,6,58.82,352.92,103.74,249.18,0.0,CUST-1118,Government
2023-05-25,ORD-13084,LED Desk Lamp,Home & Office,Middle East,3,49.7,149.1,43.08,106.02,0.0,CUST-3423,Consumer
2023-05-25,ORD-20497,Wireless Earbuds,Electronics,Europe,1,81.06,81.06,31.27,49.79,0.0,CUST-1887,SMB
2023-05-25,ORD-20307,Coffee Maker Pro,Home & Office,North America,10,137.59,1375.9,674.2,701.7,20.0,CUST-1520,Consumer
2023-05-25,ORD-12075,Standing Desk,Home & Office,North America,1,589.45,589.45,321.26,268.19,0.0,CUST-3070,SMB
2023-05-25,ORD-13195,Sports Shorts,Clothing,Asia Pacific,1,32.15,32.15,11.51,20.64,0.0,CUST-2879,Government
2023-05-26,ORD-13126,Bookshelf Organizer,Home & Office,Middle East,4,94.38,377.52,155.76,221.76,0.0,CUST-3648,SMB
2023-05-26,ORD-11239,Gaming Mouse,Electronics,Europe,1,69.76,69.76,28.32,41.44,0.0,CUST-1446,Consumer
2023-05-26,ORD-15546,USB-C Hub,Electronics,Middle East,2,51.57,103.14,37.76,65.38,0.0,CUST-1080,Consumer
2023-05-26,ORD-10460,Sunglasses,Accessories,Asia Pacific,1,51.0,51.0,18.9,32.1,20.0,CUST-2909,SMB
2023-05-26,ORD-10365,Premium Jacket,Clothing,Middle East,8,198.76,1590.08,581.84,1008.24,0.0,CUST-4879,SMB
2023-05-26,ORD-17290,Travel Mug,Accessories,Asia Pacific,1,16.06,16.06,6.17,9.89,0.0,CUST-2432,Enterprise
2023-05-26,ORD-19678,Sunglasses,Accessories,Europe,5,56.77,283.85,93.7,190.15,5.0,CUST-4423,Government
2023-05-27,ORD-18781,Gaming Mouse,Electronics,Asia Pacific,1,55.89,55.89,26.92,28.97,15.0,CUST-1813,Consumer
2023-05-28,ORD-18304,Gaming Mouse,Electronics,North America,3,72.4,217.2,82.56,134.64,0.0,CUST-1548,Consumer
2023-05-28,ORD-12970,Project Mgmt Tool,Software & Services,North America,5,151.49,757.45,113.25,644.2,0.0,CUST-4641,SMB
2023-05-28,ORD-21948,Cloud Storage Plan,Software & Services,Asia Pacific,1,83.32,83.32,15.09,68.23,0.0,CUST-3687,SMB
2023-05-28,ORD-14118,Cloud Storage Plan,Software & Services,North America,3,89.75,269.25,45.03,224.22,0.0,CUST-1832,SMB
2023-05-28,ORD-15745,Casual T-Shirt,Clothing,Asia Pacific,11,22.49,247.39,94.93,152.46,0.0,CUST-4585,SMB
2023-05-28,ORD-14789,Wireless Earbuds,Electronics,North America,2,73.11,146.22,66.88,79.34,0.0,CUST-1709,Consumer
2023-05-28,ORD-16533,Portable SSD 1TB,Electronics,Asia Pacific,2,97.05,194.1,107.86,86.24,0.0,CUST-1085,SMB
2023-05-28,ORD-20837,Cloud Storage Plan,Software & Services,Europe,3,112.51,337.53,46.35,291.18,0.0,CUST-3922,Enterprise
2023-05-28,ORD-12761,Air Purifier,Home & Office,Europe,1,215.88,215.88,97.8,118.08,0.0,CUST-2883,Consumer
2023-05-29,ORD-20378,Project Mgmt Tool,Software & Services,Europe,3,145.95,437.85,64.17,373.68,0.0,CUST-4735,SMB
2023-05-29,ORD-12074,Portable SSD 1TB,Electronics,Europe,4,134.58,538.32,214.0,324.32,25.0,CUST-4529,Enterprise
2023-05-29,ORD-21198,Smart Watch Ultra,Electronics,Europe,2,417.93,835.86,407.24,428.62,0.0,CUST-3350,Consumer
2023-05-29,ORD-12110,Cloud Storage Plan,Software & Services,North America,6,105.58,633.48,92.58,540.9,0.0,CUST-1746,Consumer
2023-05-29,ORD-16676,Gaming Mouse,Electronics,North America,2,66.73,133.46,58.54,74.92,25.0,CUST-3167,SMB
2023-05-29,ORD-20978,Bookshelf Organizer,Home & Office,Asia Pacific,1,86.78,86.78,38.3,48.48,0.0,CUST-2269,Government
2023-05-29,ORD-14799,Leather Wallet,Accessories,Asia Pacific,8,42.85,342.8,127.6,215.2,10.0,CUST-1145,Consumer
2023-05-29,ORD-19086,Backpack Elite,Accessories,Europe,1,91.68,91.68,33.83,57.85,0.0,CUST-2235,Consumer
2023-05-29,ORD-13082,Coffee Maker Pro,Home & Office,Europe,6,174.37,1046.22,398.82,647.4,0.0,CUST-4123,SMB
2023-05-30,ORD-11677,Project Mgmt Tool,Software & Services,Europe,14,153.61,2150.54,317.8,1832.74,0.0,CUST-3264,Consumer
2023-05-30,ORD-14066,Mechanical Keyboard,Electronics,Europe,5,129.38,646.9,293.1,353.8,0.0,CUST-1432,Consumer
2023-05-30,ORD-21797,Ergonomic Chair,Home & Office,Middle East,1,457.03,457.03,206.61,250.42,0.0,CUST-1423,SMB
2023-05-30,ORD-20750,Denim Jeans,Clothing,North America,2,61.84,123.68,47.54,76.14,0.0,CUST-3011,SMB
2023-05-31,ORD-19457,Project Mgmt Tool,Software & Services,Asia Pacific,2,131.08,262.16,44.16,218.0,0.0,CUST-2612,Consumer
2023-05-31,ORD-14752,Casual T-Shirt,Clothing,North America,3,27.39,82.17,27.15,55.02,0.0,CUST-3356,SMB
2023-05-31,ORD-17367,VPN Annual Sub,Software & Services,Europe,2,81.4,162.8,19.12,143.68,0.0,CUST-1769,SMB
2023-05-31,ORD-17194,LED Desk Lamp,Home & Office,Europe,6,46.66,279.96,91.92,188.04,0.0,CUST-1923,SMB
2023-05-31,ORD-10387,4K Monitor,Electronics,Asia Pacific,1,430.18,430.18,276.89,153.29,20.0,CUST-3665,SMB
2023-05-31,ORD-20674,Smart Watch Ultra,Electronics,Europe,1,356.94,356.94,199.28,157.66,0.0,CUST-1602,Consumer
2023-06-01,ORD-12714,Casual T-Shirt,Clothing,North America,3,36.93,110.79,27.09,83.7,20.0,CUST-1966,Consumer
2023-06-01,ORD-15474,Wireless Earbuds,Electronics,Europe,2,98.93,197.86,65.02,132.84,20.0,CUST-1847,Enterprise
2023-06-01,ORD-17867,Cloud Storage Plan,Software & Services,Europe,1,141.41,141.41,15.69,125.72,0.0,CUST-3784,Consumer
